otu,Phylum,Class,Order,Family,Genus,Species,Subspecies,Similarity,Status,Process ID
,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,Centroceras,gasparrinii,,80.16,Published,JRPAA8785-15
,Rhodophyta,Florideophyceae,Gigartinales,Dumontiaceae,Dilsea,californica,,80,Published,ABMMC2195-08
,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Savoiea,robusta,,80,Early-Release,
,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniaceae,Rhodymenia,pseudopalmata,,80,Published,PNMIA1010-14
,Magnoliophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,alaxensis,,79.83,Published,JRPAA8414-15
otu755,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
otu756,Arthropoda,Insecta,Lepidoptera,Sphingidae,Dolba,hyloeus,,50,Published,PHMO303-03
,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hemaris,thysbe,,50,Published,PHMO295-03
,Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,quinquemaculatus,,50,Published,PHMO274-03
,Arthropoda,Insecta,Lepidoptera,Sphingidae,Sphinx,canadensis,,50,Published,PHMO272-03
,Arthropoda,Insecta,Lepidoptera,Sphingidae,Ceratomia,amyntor,,50,Published,PHMO243-03
,Arthropoda,Insecta,Lepidoptera,Sphingidae,Dolba,hyloeus,,50,Published,PHMO242-03
,Arthropoda,Insecta,Lepidoptera,Sphingidae,Paonias,excaecata,,50,Published,PHMO238-03
,Arthropoda,Insecta,Lepidoptera,Saturniidae,Dryocampa,rubicunda,,50,Published,PHMO136-03
,Arthropoda,Insecta,Lepidoptera,Sphingidae,Sphinx,canadensis,,50,Published,PHMO135-03
,Arthropoda,Insecta,Lepidoptera,Sphingidae,Darapsa,choerilus,,50,Published,PHMO132-03
,Arthropoda,Insecta,Lepidoptera,Sphingidae,Darapsa,myron,myron,50,Private,
,Arthropoda,Insecta,Lepidoptera,Saturniidae,Antheraea,polyphemus,,50,Published,PHMO072-03
,Arthropoda,Insecta,Lepidoptera,Saturniidae,Antheraea,polyphemus,,50,Published,PHMO060-03
,Arthropoda,Insecta,Lepidoptera,Sphingidae,Pachysphinx,modesta,,50,Published,PHMO058-03
,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hyles,euphorbiae,,50,Published,PHMO453-03
,Arthropoda,Insecta,Lepidoptera,Erebidae,Dasychira,plagiata,,50,Published,PHMO001-03
,Arthropoda,Insecta,Lepidoptera,Limacodidae,Euclea,delphinii,,50,Published,PHMO002-03
,Arthropoda,Insecta,Lepidoptera,Erebidae,Ctenucha,virginica,,50,Published,PHMO003-03
,Arthropoda,Insecta,Lepidoptera,Geometridae,Metanema,inatomaria,,50,Published,PHMO224-03
,Arthropoda,Insecta,Lepidoptera,Notodontidae,Furcula,borealis,,50,Published,PHMO225-03
otu76,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,Tigriopus,californicus,,81.33,Published,GBFCM132-13
,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,Tigriopus,californicus,,81.33,Published,GBFCM144-13
,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,Tigriopus,californicus,,81.33,Published,GBFCM145-13
,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,Tigriopus,californicus,,81.33,Published,GBFCM146-13
,Chordata,Actinopterygii,Characiformes,Characidae,Hyphessobrycon,,,80.77,Published,ANGBF16126-19
,Chordata,Amphibia,Anura,Eleutherodactylidae,Diasporus,sp.,,80.77,Private,
,Chordata,Amphibia,Anura,Eleutherodactylidae,Diasporus,diastema,,80.25,Private,
,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniaceae,Halopeltis,sp. 2Cocos,,80,Private,
,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,Tigriopus,californicus,,80,Published,GBFCM0028-06
,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,Tigriopus,californicus,,80,Published,GBFCM0029-06
,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,Tigriopus,californicus,,80,Published,GBFCM131-13
,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,Tigriopus,californicus,,80,Published,GBFCM135-13
,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littoraria,irrorata,,80,Published,GBMLS5769-09
,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,,,,80,Published,GMACN865-15
,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,,,,80,Published,GMACN831-15
,Chordata,Reptilia,Squamata,Colubridae,Dasypeltis,scabra,,80,Private,
,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Natatolana,borealis,,79.76,Published,BCAS086-14
,Cnidaria,Scyphozoa,Rhizostomeae,Cassiopeidae,Cassiopea,sp. 2 YA-2016,,79.49,Published,GBCI10280-19
,Arthropoda,Insecta,Diptera,Dolichopodidae,,,,79.49,Private,
,Chordata,Cephalaspidomorphi,Petromyzontiformes,Petromyzontidae,Lampetra,aepyptera,,79.22,Published,RMAYD201-09
otu760,Chordata,Actinopterygii,Characiformes,Characidae,Hyphessobrycon,,,83.33,Published,ANGBF16126-19
,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,Tigriopus,californicus,,82.67,Published,GBFCM132-13
,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,Tigriopus,californicus,,82.67,Published,GBFCM144-13
,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Savoiea,robusta,,82.14,Early-Release,
,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,Tigriopus,californicus,,81.33,Published,GBFCM0028-06
,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,Tigriopus,californicus,,81.33,Published,GBFCM0029-06
,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,Tigriopus,californicus,,81.33,Published,GBFCM131-13
,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,Tigriopus,californicus,,81.33,Published,GBFCM135-13
,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Mastocarpus,latissimus,,80.95,Private,
,Arthropoda,Insecta,Diptera,Dolichopodidae,,,,80.77,Private,
,Rhodophyta,Bangiophyceae,Bangiales,Bangiaceae,Pyropia,leucosticta,,80.25,Published,PNMIA822-14
,Arthropoda,Malacostraca,Amphipoda,Pontogammaridae,Pontogammarus,maeoticus,,80.25,Private,
,Arthropoda,Malacostraca,Amphipoda,Pontogammaridae,Pontogammarus,maeoticus,,80.25,Private,
,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,Tigriopus,fulvus,,80,Published,GBMNB50839-20
,Arthropoda,Insecta,Ephemeroptera,Baetidae,Andesiops,peruvianus complex sp. E31 estac.7,,80,Published,GBMIN64501-17
,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,Tigriopus,californicus,,80,Published,GBFCM145-13
,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,Tigriopus,californicus,,80,Published,GBFCM146-13
,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,,,,80,Private,
,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Apoglossum,ruscifolium,,80,Published,PNMIA1297-14
,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,sp. 1paniculata,,79.76,Private,
otu761,Actinobacteria,Actinobacteria_incertae_sedis,Actinomycetales,Actinomycetales_incertae_sedis,Sphingomonas,taxi,,84.39,Published,GBBAC1088-15
,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,sp.,,81.76,Published,GBBAC1172-15
,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,sp.,,78.82,Published,GBBAC1182-15
,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,sp.,,78.82,Published,GBBAC1146-15
,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,sp.,,78.61,Published,GBBAC3170-15
,Proteobacteria,Alphaproteobacteria,,,,,,78.61,Published,GBBAC886-15
,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Parvibaculum,lavamentivorans,,78.57,Private,
,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Parvibaculum,lavamentivorans,,78.57,Published,GBBAC484-15
,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,sp.,,78.03,Published,GBBAC3841-15
,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,sp.,,78.03,Published,GBBAC3306-15
,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,aromaticivorans,,78.03,Published,GBBAC2293-15
,Actinobacteria,Actinobacteria_incertae_sedis,Actinomycetales,Actinomycetales_incertae_sedis,Sphingomonas,sanxanigenens,,78.03,Published,GBBAC035-15
,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,ummariense,,77.46,Published,GBBAC1558-15
,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,lindaniclasticum,,77.06,Published,GBBAC1700-15
,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,alaskensis,,77.06,Published,GBBAC898-15
,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,sp.,,76.88,Published,GBBAC3727-15
,Actinobacteria,Actinobacteria_incertae_sedis,Actinomycetales,Actinomycetales_incertae_sedis,Sphingomonas,sp.,,76.88,Published,GBBAC3048-15
,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Blastomonas,sp.,,76.88,Published,GBBAC2822-15
,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,sp.,,76.88,Published,GBBAC2064-15
,Actinobacteria,Actinobacteria_incertae_sedis,Actinomycetales,Actinomycetales_incertae_sedis,Sphingomonas,sp.,,76.88,Published,GBBAC1034-15
otu762,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
otu763,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
otu769,Arthropoda,Arachnida,Araneae,Linyphiidae,,,,95.06,Published,TVBAC209-17
,Arthropoda,Arachnida,Araneae,Linyphiidae,,,,95.06,Published,TVBAC207-17
,Mollusca,Gastropoda,Stylommatophora,Pupillidae,Pupilla,alpicola,,94.87,Published,GBMND12236-21
,Arthropoda,Arachnida,Araneae,Selenopidae,Selenops,sp.,,94.87,Published,GBA21999-14
,Arthropoda,Arachnida,Araneae,Linyphiidae,,,,93.83,Published,TVBAC208-17
,Arthropoda,Arachnida,Araneae,Linyphiidae,,,,93.83,Published,TVBAC206-17
,Arthropoda,Arachnida,Araneae,Linyphiidae,,,,93.83,Published,TVBAC205-17
,Arthropoda,Arachnida,Araneae,Linyphiidae,,,,93.83,Published,TVBAC204-17
,Arthropoda,Insecta,Diptera,Chloropidae,Elachiptera,,,93.83,Published,SMTPP4117-15
,Arthropoda,Insecta,Diptera,Psychodidae,Lutzomyia,longipalpis,,93.75,Published,MABR068-17
,Arthropoda,Arachnida,Araneae,Selenopidae,Selenops,sp.,,93.02,Published,GBA22000-14
,Arthropoda,Insecta,Coleoptera,Carabidae,Amara,convexa,,92.86,Private,
,Arthropoda,Insecta,Diptera,Chloropidae,Elachiptera,decipiens,,92.86,Published,SSPAA176-13
,Arthropoda,Insecta,Diptera,Ceratopogonidae,,,,92.86,Published,GMBCI1290-15
,Arthropoda,Insecta,Diptera,Psychodidae,Lutzomyia,longipalpis,,92.86,Published,MABR085-17
,Arthropoda,Insecta,Diptera,Psychodidae,Lutzomyia,longipalpis,,92.86,Published,MABR084-17
,Arthropoda,Insecta,Diptera,Psychodidae,Lutzomyia,longipalpis,,92.86,Published,MABR083-17
,Arthropoda,Insecta,Diptera,Psychodidae,Lutzomyia,longipalpis,,92.86,Published,MABR079-17
,Arthropoda,Insecta,Diptera,Psychodidae,Lutzomyia,longipalpis,,92.86,Published,MABR078-17
,Arthropoda,Insecta,Diptera,Psychodidae,Lutzomyia,longipalpis,,92.86,Published,MABR077-17
otu77,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
otu775,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Neorhodomela,oregona,,85.71,Early-Release,
,Arthropoda,Insecta,Hymenoptera,Braconidae,Euphoriella,,,85.71,Published,CNKJM1870-14
,Arthropoda,Insecta,Hymenoptera,Braconidae,Euphoriella,,,84.62,Published,GMFRQ234-15
,Arthropoda,Insecta,Hymenoptera,Braconidae,Euphoriella,,,83.95,Published,SSGIA3972-15
,Arthropoda,Insecta,Diptera,Mycetophilidae,Platurocypta,,,83.33,Published,SSPAB6424-13
,Arthropoda,Insecta,Coleoptera,Latridiidae,,,,83.33,Published,GMSAT2150-13
,Arthropoda,Arachnida,Mesostigmata,Ascidae,,,,83.33,Private,
,Arthropoda,Insecta,Diptera,Cecidomyiidae,,,,83.33,Published,PLABF4432-19
,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,,,83.12,Published,GANA101-04
,Arthropoda,Insecta,Hymenoptera,Braconidae,Coccygidium,,,83.12,Published,GMGGN010-17
,Arthropoda,Malacostraca,Stomatopoda,Nannosquillidae,Pullosquilla,thomassini,,82.72,Published,GBMNC70529-20
,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniaceae,Halopeltis,sp. 2Cocos,,82.72,Private,
,Porifera,Demospongiae,,,,,,82.72,Private,
,Arthropoda,Arachnida,Araneae,Dictynidae,Dictyna,volucripes,,82.72,Published,SSJAE7802-13
,Arthropoda,Insecta,Diptera,Muscidae,,,,82.72,Private,
,Arthropoda,Insecta,Diptera,Muscidae,,,,82.72,Private,
,Arthropoda,Insecta,Diptera,Mycetophilidae,,,,82.72,Private,
,Arthropoda,Insecta,Coleoptera,Staphylinidae,,,,82.72,Published,GMGAN206-17
,Rhodophyta,,,,,,,82.72,Private,
,Arthropoda,Insecta,Hymenoptera,Braconidae,Aphelagathis,sp. H113,,82.5,Published,GBMIN73713-17
otu782,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
